"","extent","id","area","x","y","lgn.1","lgn.2","lgn.3","lgn.4","lgn.5","lat.1","lat.2","lat.3","lat.4","lat.5","JulesMean","JulesSD","BioMean","BioSD","VisitsMean","VisitsSD"
"3959","East Moors/Riccaldale",411117,16828.1073886729,-1.13411564895945,54.262053999413,-1.13411564895945,-1.13411564895945,-1.11876623425887,-1.11876623425887,-1.13411564895945,54.262053999413,54.2710369443351,54.2710369443351,54.262053999413,54.262053999413,16.0978068400521,2.81782865650473,42.1246627836157,0.936361981866168,15,2.64178809026509
"3960","East Moors/Riccaldale",416327,167628.260532987,-1.0573669287619,54.2614785402949,-1.0573669287619,-1.0573669287619,-1.0420177278794,-1.0420177278794,-1.0573669287619,54.2614785402949,54.2704614861004,54.2704614861004,54.2614785402949,54.2614785402949,11.9062480103569,0.810937205394404,38.7257517231126,0.849684107907328,19,3.32296980790301
"3961","East Moors/Riccaldale",417369,169491.789957761,-1.04201751419799,54.261357586825,-1.04201751419799,-1.04201751419799,-1.02666835825609,-1.02666835825609,-1.04201751419799,54.261357586825,54.2703405328162,54.2703405328162,54.261357586825,54.261357586825,15.3053941667884,2.70147254500552,40.9708009296944,1.01445283889717,38,4.5820072319185
"3962","East Moors/Riccaldale",411116,317491.466855103,-1.13392734514029,54.2710402225707,-1.13392734514029,-1.13392734514029,-1.11857459053495,-1.11857459053495,-1.13392734514029,54.2710402225707,54.2800231536976,54.2800231536976,54.2710402225707,54.2710402225707,16.1924909254627,2.94563994077379,37.6262115761293,1.03171898216161,10,2.84270569029309
"3963","East Moors/Riccaldale",415284,29745.4934717013,-1.07251479975525,54.2705836129477,-1.07251479975525,-1.07251479975525,-1.05716221490202,-1.05716221490202,-1.07251479975525,54.2705836129477,54.2795665447755,54.2795665447755,54.2705836129477,54.2705836129477,8.86488330174833,1.32693191934292,40.6977052040051,1.00968050959052,61,3.12804121103123
"3964","East Moors/Riccaldale",416326,865417.21662846,-1.05716193512816,54.2704645741792,-1.05716193512816,-1.05716193512816,-1.04180939452877,-1.04180939452877,-1.05716193512816,54.2704645741792,54.2794475061897,54.2794475061897,54.2704645741792,54.2704645741792,14.1933606538861,0.815288442112773,40.5398061405485,1.01704903451158,53,2.49222002959848
"3965","East Moors/Riccaldale",417368,21076.1624800125,-1.04180918284576,54.2703435809274,-1.04180918284576,-1.04180918284576,-1.02645668722647,-1.02645668722647,-1.04180918284576,54.2703435809274,54.2793265131236,54.2793265131236,54.2703435809274,54.2703435809274,15.9743322903571,3.12255412047702,45.5737544295458,1.00456202475758,28,2.91787426391887
"3966","East Moors/Riccaldale",410073,28319.5799140111,-1.14909567706847,54.2801357336348,-1.14909567706847,-1.14909567706847,-1.13373954007001,-1.13373954007001,-1.14909567706847,54.2801357336348,54.2891186508001,54.2891186508001,54.2801357336348,54.2801357336348,16.478332191846,2.82073617756432,49.3259078805125,0.982242473078633,16,3.99026277959127
"3967","East Moors/Riccaldale",411115,302887.062274983,-1.13373893811958,54.2800264317994,-1.13373893811958,-1.13373893811958,-1.11838284177891,-1.11838284177891,-1.13373893811958,54.2800264317994,54.2890093491324,54.2890093491324,54.2800264317994,54.2800264317994,16.2570437902477,2.9489955316165,38.1686693813854,0.951716671942382,81,2.96284262370793
"3968","East Moors/Riccaldale",413199,345623.938453846,-1.10302577188661,54.2798019623251,-1.10302577188661,-1.10302577188661,-1.08766975904261,-1.08766975904261,-1.10302577188661,54.2798019623251,54.2887848800027,54.2887848800027,54.2798019623251,54.2798019623251,9.52730274846176,1.1881275692178,39.9939822584269,1.03196733672317,31,2.86298763785061
